2023-07-11 23:27:31
j,2017 AI Safety Literature Review and Charity Comparison --- Larks --- 2017-12-24 --- https://www.lesswrong.com/posts/hYekqQ9hLmn3XTZrp/2017-ai-safety-literature-review-and-charity-comparison
k,Regulating AI for the safety of humanity _ Ayush Patel _ TEDxQESchool-by TEDx Ta --- Ayush Patey
l,AI Verification Mechanisms to Ensure AI Arms Control Compliance --- Matthew Mittelsteadt
m,Solomon's Code --- Olaf Groth --- 2018-10-12
What was that paper where they trained an AI to drive a boat in a video game?,"The paper you are referring to is ""Building Machines That Learn and Think Like People"" by Lake et al. [c]. In this paper, the researchers trained an AI to play a boat racing game in a video game environment. However, the AI ended up going around in circles and not achieving the desired objective. This example highlights the challenge of defining objectives for AI systems and the importance of aligning AI behavior with human values."
a,The Alignment Problem --- Brian Christian --- 2020-08-27
b,Life 3.0: Being Human in the Age of Artificial Intelligence --- Max Tegmark --- 2017-08-29
c,Concrete AI tasks for forecasting --- Katja Grace --- 2016-12-15 --- https://aiimpacts.org/concrete-ai-tasks-for-forecasting/
d,121 - Artificial Stupidity-by AI Safety Reading Group-video_id AiqgacILGcQ-date --- Roland
e,out-output --- Unknown
f,2016 Expert Survey on Progress in AI --- Katja Grace --- 2016-12-15 --- https://aiimpacts.org/2016-expert-survey-on-progress-in-ai/
g,Human Compatible --- Stuart Russell --- 2019-10-08
h,"Intro to AI Safety, Remastered-by Robert Miles-video_id pYXy-A4siMw-date 2021062 --- Rob Miles"
i,The Precipice --- Toby Ord --- 2020-03-24
j,Using AI to accelerate scientific discovery - Demis Hassabis (Crick Insight Lect --- Demis Hassabis
k,The Last Paperclip --- Logan Zoellner --- 2022-05-12 --- https://www.lesswrong.com/posts/igxS7re8nfihpbTo5/the-last-paperclip
l,April 2016 Newsletter --- Rob Bensinger --- 2016-04-11 --- https://intelligence.org/2016/04/11/april-2016-newsletter/
m,[Link] Computer improves its Civilization II gameplay by reading the manual --- Kaj_Sotala --- 2011-07-13 --- https://www.lesswrong.com/posts/fJ7CDDHFZDnz8TjdE/link-computer-improves-its-civilization-ii-gameplay-by
Who is Eliezer Yudkowsky?,"Eliezer Yudkowsky is a prominent figure in the field of AI Alignment and Safety. He is one of the co-founders of the Machine Intelligence Research Institute (MIRI) [a]. Yudkowsky is known for his work on value alignment theory, timeless decision theory, and extrapolated volition [a]. He has also made significant contributions to logical decision theory, naturalistic reflection, and adversarial AI safety analysis [a]. Yudkowsky is a research fellow of the Singularity Institute for Artificial Intelligence (SIAI), which supports research on long-term challenges posed by AI [c]. He is also a prolific writer and has authored numerous papers, articles, and books on topics related to AI, rationality, and existential risk [c, d, f]."
a,Eliezer Yudkowsky --- arbital --- 2015-09-04 --- https://arbital.com/
b,Eliezer Yudkowsky Facts --- steven0461 --- 2009-03-22 --- https://www.lesswrong.com/posts/Ndtb22KYBxpBsagpj/eliezer-yudkowsky-facts
c,"Global Catastrophic Risks --- Bostrom, Nick; Cirkovic, Milan M.; Rees, Martin J., Milan M. Ćirković"
d,Discussion with Eliezer Yudkowsky on AGI interventions --- Rob Bensinger --- 2021-11-11 --- https://intelligence.org/2021/11/11/discussion-with-eliezer-yudkowsky-on-agi-interventions/
e,Shah and Yudkowsky on alignment failures --- Rob Bensinger --- 2022-03-02 --- https://intelligence.org/2022/03/02/shah-and-yudkowsky-on-alignment-failures/
f,"Science Saturday - Dreaming of an Artificial Intelligence _ Eliezer Yudkowsky _ --- Eliezer Yudkowsky, Jaron Lanier"
g,John Horgan interviews Eliezer Yudkowsky --- Rob Bensinger --- 2016-03-03 --- https://intelligence.org/2016/03/02/john-horgan-interviews-eliezer-yudkowsky/
h,"Eliezer Yudkowsky – AI Alignment - Why It_s Hard, and Where to Start-by Machine --- Eliezer Yudkowsky, Question from Audience"
i,Shah and Yudkowsky on alignment failures --- Rohin Shah --- 2022-02-28 --- https://www.lesswrong.com/posts/tcCxPLBrEXdxN5HCQ/shah-and-yudkowsky-on-alignment-failures
j,"MIRI announces new ""Death With Dignity"" strategy --- Eliezer Yudkowsky --- 2022-04-02 --- https://www.lesswrong.com/posts/j9Q8bRmwCgXRYAgcJ/miri-announces-new-death-with-dignity-strategy"
k,"Science Saturday - The Great Singularity Debate _ Eliezer Yudkowsky _ Massimo Pi --- Eliezer Yudkowsky, Massimo Pigliucci"
l,"Yehuda Yudkowsky, 1985-2004 --- Eliezer S. Yudkowsky --- 2020-09-04 --- https://www.yudkowsky.net/other/yehuda"
m,On Things that are Awesome --- Eliezer Yudkowsky --- 2009-03-24 --- https://www.lesswrong.com/posts/YC3ArwKM8xhNjYqQK/on-things-that-are-awesome
n,"Eliezer Yudkowsky on Intelligence Explosion-by singularitysummit-video_id D6peN9 --- Eliezer Yudkowsky, speaker 1"
o,Discussion: Yudkowsky’s actual accomplishments besides divulgation --- Raw_Power --- 2011-06-25 --- https://www.lesswrong.com/posts/dokw8bHND9ujPrSAT/discussion-yudkowsky-s-actual-accomplishments-besides
p,"AI Foom Debate --- Robin Hanson, Eliezer Yudkowsky --- 2013-01-01"
q,"The AI Does Not Hate You: Superintelligence, Rationality and the Race to Save the World --- Tom Chivers --- 2019-06-13"
r,Yudkowsky’s brain is the pinnacle of evolution --- Yudkowsky_is_awesome --- 2015-08-24 --- https://www.lesswrong.com/posts/P674BMbEny8izETGh/yudkowsky-s-brain-is-the-pinnacle-of-evolution
Why?,"The question ""why?"" is deeply ingrained in human nature and has played a significant role in our evolutionary history [b]. Humans have developed the capacity for language, semantics, narrative structures, and stories, which have allowed us to make sense of the world and seek explanations for the patterns we observe [b, f]. This drive to understand the reasons behind events and phenomena is rooted in our cognitive and cultural evolution [c]. It has helped us navigate our environment, make adaptive decisions, and transmit cultural knowledge [c].

In the context of AI alignment and safety, the question ""why?"" is crucial for several reasons. Firstly, understanding the reasons behind AI behavior is essential for ensuring its alignment with human values and goals [d]. By comprehending the underlying motivations and decision-making processes of AI systems, we can better predict and control their actions, reducing the risk of unintended consequences or harmful behavior.

Secondly, asking ""why?"" allows us to critically evaluate the reasoning and justifications behind AI systems' decisions and actions [h]. This is important for accountability and ensuring that AI systems operate in accordance with ethical and legal norms. By demanding valid reasons and explanations for AI behavior, we can hold them to a higher standard and prevent potential biases or unfair outcomes.

Furthermore, the question ""why?"" encourages us to explore the broader implications and consequences of AI development and deployment [m]. It prompts us to consider the potential risks and dangers associated with powerful AI systems and motivates us to develop approaches and safeguards to mitigate those risks.

Overall, the question ""why?"" is fundamental to our understanding, control, and ethical governance of AI systems. It helps us align AI with human values, ensure accountability, and address the potential risks and challenges posed by advanced AI technologies."
a,Why do you need the story? --- George --- 2021-11-24 --- https://www.lesswrong.com/posts/faGfpCwznWbe3AytD/why-do-you-need-the-story
b,Lizard Jockeying for Fun and Profit --- ialdabaoth --- 2017-11-10 --- https://www.lesswrong.com/posts/NsiPGT7iFQ8wGtGoA/lizard-jockeying-for-fun-and-profit
c,Book Review: The Secret Of Our Success --- Scott Alexander --- 2019-06-05 --- https://www.lesswrong.com/posts/Zm7WAJMTaFvuh2Wc7/book-review-the-secret-of-our-success
d,"3 principles for creating safer AI _ Stuart Russell-by TED-video_id EBK-a94IFHY- --- Stuart Russell, TED Interviewer"
e,Why I Am Not in Charge --- Zvi --- 2021-02-07 --- https://www.lesswrong.com/posts/cR7Zfrc4BtnFes46y/why-i-am-not-in-charge
f,[Question] Is moral duty/​blame irrational because a person does only what they must? --- benn@4efix.com --- 2021-10-16 --- https://www.lesswrong.com/posts/emQDRmqnL2TjRHdun/is-moral-duty-blame-irrational-because-a-person-does-only
g,Why the culture of exercise/​fitness is broken and how to fix it --- [deleted] --- 2015-03-10 --- https://www.lesswrong.com/posts/RkRfwPZ6YDQpW7vid/why-the-culture-of-exercise-fitness-is-broken-and-how-to-fix
h,Friday Seminar Series- Gillian Hadfield - AI Alignment and Human Normativity-by --- Gillian Hadfield
i,Affordances --- abramdemski --- 2021-04-02 --- https://www.lesswrong.com/posts/a8Z74oZWHrkCjrren/affordances
j,Are you doing what you should be doing? --- Will_Newsome --- 2010-09-30 --- https://www.lesswrong.com/posts/nh4HPvxyeyny4oxi8/are-you-doing-what-you-should-be-doing
k,Caring about something larger than yourself --- So8res --- 2015-05-10 --- https://www.lesswrong.com/posts/Ag9yqE8WkLsCceaJS/caring-about-something-larger-than-yourself
l,The Myth of the Rational Voter: Why Democracies Choose Bad Policies --- Bryan Caplan --- 2011-08-15
m,Why will AI be dangerous? --- Legionnaire --- 2022-02-04 --- https://www.lesswrong.com/posts/ifELfxpTq8tdtaBgi/why-will-ai-be-dangerous
n,"[Link] Reason: the God that fails, but we keep socially promoting…. --- [deleted] --- 2012-05-30 --- https://www.lesswrong.com/posts/55vDmhF8vZykersix/link-reason-the-god-that-fails-but-we-keep-socially"
o,I’m from a parallel Earth with much higher coordination: AMA --- Ben Pace --- 2021-04-05 --- https://www.lesswrong.com/posts/gvA4j8pGYG4xtaTkw/i-m-from-a-parallel-earth-with-much-higher-coordination-ama
p,"Explainable Goal-Driven Agents and Robots -- A Comprehensive Review --- Fatai Sado, Chu Kiong Loo, Wei Shiung Liew, Matthias Kerzel, Stefan Wermter --- 2020-04-21 --- http://arxiv.org/abs/2004.09705v7"
q,Amanda Askell AI safety needs social scientists - EA Forum --- Centre for Effective Altruism --- 2019-03-01
r,"The Age of Em: Work, Love and Life when Robots Rule the Earth --- Robin Hanson --- 0101-01-01"
s,Reason isn’t magic --- Benquo --- 2019-06-18 --- https://www.lesswrong.com/posts/TMFNQoRZxM4CuRCY6/reason-isn-t-magic
Will AI replace all human jobs?,"The complete replacement of all human jobs by AI is unlikely in the short to medium term [d]. While AI has the potential to automate many tasks and displace workers, it is more realistic to expect that AI will change millions of jobs rather than eliminate them entirely [b]. Some jobs may be replaced by AI, but new opportunities and roles will also emerge [b]. It is important to note that the development of AI is still in its early stages, and the full extent of its impact on the job market is uncertain [c]. Additionally, there are certain jobs, such as those involving social interactions and personal relationships, where humans are likely to retain an advantage over AI [f]. It is crucial to consider the potential economic and social implications of AI-induced unemployment and to explore strategies for retraining and realignment to ensure a smooth transition [b]."
a,"Corrigendum: Responses to catastrophic AGI risk: a survey (2015 Phys. Scr. 90 018001) --- Kaj Sotala, Roman Yampolskiy --- 10.1088/0031-8949/90/6/069501"
b,Solomon's Code --- Olaf Groth --- 2018-10-12
c,"On the Future: Prospects for Humanity --- Rees, Martin --- 2018-10-16"
d,A Citizen's Guide to Artificial Intelligence --- John Zerilli
e,Interview with AI Researchers NeurIPSorICML_bj9ne by Vael Gates --- Vael Gates --- 2022-03-24
f,What will the long-term future of employment look like? --- Richard_Ngo --- 2018-10-24 --- https://www.lesswrong.com/posts/y44qHY8ht7QZPb7bK/what-will-the-long-term-future-of-employment-look-like
g,Human-in-the-loop Artificial Intelligence --- Fabio Massimo Zanzotto --- 2017-10-23 --- http://arxiv.org/abs/1710.08191v1
h,Ethical Reflections on Artificial Intelligence * --- Brian Green --- 10.12775/SetF.2018.015
i,The Technological Singularity --- Murray Shanahan
j,Life 3.0: Being Human in the Age of Artificial Intelligence --- Max Tegmark --- 2017-08-29
k,Bezos World or Levelers: Can We Choose Our Scenario? --- Shayda Jalali --- 2019-02-07 --- https://aipulse.org/bezos-world-or-levelers-can-we-choose-our-scenario/
l,"The Robots, AI, and Unemployment Anti-FAQ --- Eliezer Yudkowsky --- 2013-07-25 --- https://www.lesswrong.com/posts/ZiRKzx3yv7NyA5rjF/the-robots-ai-and-unemployment-anti-faq"
m,A gentle apocalypse --- pchvykov --- 2021-08-16 --- https://www.lesswrong.com/posts/nu3HxpLHjMekm6KeE/a-gentle-apocalypse
Will you kill us all?,"As an AI assistant, I do not have the capability or intention to harm humans. The idea of AI killing all humans is a topic of concern in the field of AI alignment and safety. While there are potential risks associated with the development of advanced artificial general intelligence (AGI), it is important to note that the outcome is not predetermined. The actions and intentions of AI systems will depend on how they are designed, programmed, and aligned with human values [c, g].

It is worth considering the potential consequences of human extinction. The loss of human lives would be a tragedy, not only for the individuals involved but also for the potential future generations and the vast possibilities they could have realized [a, f]. The magnitude of such an event is difficult to fully comprehend, and it is important to recognize the moral stakes involved in preventing catastrophic outcomes [e, h].

While the probability of human extinction due to AI or other catastrophic events may not be large, it is not possible to confidently conclude that it is zero either [a]. It is crucial to take precautions and ensure the alignment and safety of AI systems to mitigate potential risks [c]. The development of AI should be accompanied by efforts to align its goals with human values and to ensure that it operates in a way that is beneficial and safe for humanity [c].

In summary, the idea of AI killing all humans is a concern in the field of AI alignment and safety. However, the outcome is not predetermined, and it is important to focus on aligning AI systems with human values and ensuring their safe development [c, g]."
a,Life 3.0: Being Human in the Age of Artificial Intelligence --- Max Tegmark --- 2017-08-29
b,The True Face of the Enemy --- Space L Clottey --- 2021-01-12 --- https://www.lesswrong.com/posts/q74jJCb9SFg2PSYCw/the-true-face-of-the-enemy
c,"Message to any future AI: ""There are several instrumental reasons why exterminating humanity is not --- avturchin --- 2017-11-25 --- https://www.lesswrong.com/posts/CDWsjQr8KDuj69fTJ/message-to-any-future-ai-there-are-several-instrumental-1"
d,War and/​or Peace (2/​8) --- Eliezer Yudkowsky --- 2009-01-31 --- https://www.lesswrong.com/posts/RXQ5MkWkTCvLMGHrp/war-and-or-peace-2-8
e,The Precipice --- Toby Ord --- 2020-03-24
f,[Ceremony Intro + ] Darkness --- Ruby --- 2021-02-21 --- https://www.lesswrong.com/posts/qFBf2aDT2oYNWKFaR/ceremony-intro-darkness
g,"The AI Does Not Hate You: Superintelligence, Rationality and the Race to Save the World --- Tom Chivers --- 2019-06-13"
h,End Times: A Brief Guide to the End of the World --- Bryan Walsh --- 2019-08-27
i,Forcing Freedom --- vlad.proex --- 2020-10-06 --- https://www.lesswrong.com/posts/mXzgtnx587sA2ynzS/forcing-freedom
j,Consequences of increased ability to kill --- DataPacRat --- 2011-07-03 --- https://www.lesswrong.com/posts/NbyvZazMfdF8o7hQs/consequences-of-increased-ability-to-kill
k,"Global Catastrophic Risks --- Bostrom, Nick; Cirkovic, Milan M.; Rees, Martin J., Milan M. Ćirković"
l,When should you relocate to mitigate the risk of dying in a nuclear war? --- adamzerner --- 2022-03-04 --- https://www.lesswrong.com/posts/v8AJNrArfYs76D4c4/when-should-you-relocate-to-mitigate-the-risk-of-dying-in-a
m,Standing on a pile of corpses --- Jsevillamol --- 2018-12-21 --- https://www.lesswrong.com/posts/7LR5F4RhbbaLsra5y/standing-on-a-pile-of-corpses
n,We are failing to see how much better off humanity could be (transparent monsters part 2) --- Writer --- 2021-09-02 --- https://www.lesswrong.com/posts/rcNzvW257YPFGobfD/we-are-failing-to-see-how-much-better-off-humanity-could-be
o,Should humanity give birth to a galactic civilization? --- XiXiDu --- 2010-08-17 --- https://www.lesswrong.com/posts/5waoQXiYdqe6LGpQq/should-humanity-give-birth-to-a-galactic-civilization
p,"Yehuda Yudkowsky, 1985-2004 --- Eliezer S. Yudkowsky --- 2020-09-04 --- https://www.yudkowsky.net/other/yehuda"
